,mail_content
64,"Sally and Ted

I have attached both our Project Objectives package and the Remote Office 
Questionnaire that we plan to
complete while at the various offices.  Please review at your convenience and 
let us know your comments.

Thank you and have a good weekend

Regards
Kate Agnew

"
65,"In order to align the Global Data Management responsibilities for Contracts 
and Facilities with the overall Operations support for Brian Redmond's Asset 
area, the Global Contracts and Global Facilities functions for Assets have 
been transferred to Steve Venturatos within Brenda Herod's Gas Assets 
Operations organization.   All contract and facility requests for the Enron 
companies listed below should be directed to Steve.

HPL Companies
 Houston Pipe Line
 Mid Texas Pipeline
 Enron Field Services
 HPL Compression Company
 HPL Resources

LRC Companies
 Enron Storage Company
 Enron Storage Co., LLC
 Louisiana Resources Company
 Louisiana Gas Pipeline Company Limited Partnership
 Louisiana Resources Pipeline Company Limited Partnership

Denver Companies
 Fort Union LLC
 Enron Midstream Services Powder River
 Lost Creek

Project Hurricane
 Bridgeline Holding L.P.
 Bridgeline Gas Distribution LLC
 Bridgeline Gas Marketing LLC


Global requests for Enron North America and Offsystem pipelines will continue 
to be handled in my area by Connie Sutton.  Responsibility for Global 
Counterparty setups and updates remains centralized in my organization headed 
by Mary Gosnell. 

If I have missed someone in the distribution, please forward."
66,"Sally,

Following our Doorstep meeting today, I am following up on your request that 
I forward to you the list of Portland transactions for which we still require 
documentation, e.g. invoices, SAP entries, etc.  For the Settlements testing 
only, we reduced the deal population from 23 to ten randomly-selected 
transactions, in order to facilitate the Settlement group's ability to 
complete both its monthly close obligations and our Doorstep request.  The 
deal selection is indicated in yellow, and the missing items, in green.




Also per your request, attached are the five ""non-standard"" deals for which 
we have been unable to obtain any information at all.  Our primary need is 
just to get a basic understanding of these transactions.

Colorado Springs Utilities  10/1/98-9/30/03 Colorado 50-150 MWs
BPA     10/1/01-12/31/05 NW Delivered 105 MWs
Welded Tube    1/1/98-6/30/05 PGE - NW 5.2-12MWs
British Columbia Power Exchange 1/1/98-1/1/15 COB 85-176 MWs
Harbor Cogen


Thank you for your help, Sally,
Ken


"
67,"Team:

I have attached a memo that I would like to send to D. Hart setting out AEP's 
outstanding action items in respect to the Close.  Please review and provide 
any comments (e.g. additional actions for AEP or revised status for Enron) 
that I may have missed.

Thanks,
Brian
"
68,"FYI - 

Sally - Bob and/or I will keep you posted on how we get on.  It may be a 
better outcome if we can sell our imbalances to AEP as we will have a hard 
time resolving them after the Close.

Brian

 "
69,"The attached memo summarizes the status of the HPL transaction.  Please call 
me with any questions.

Regards,
Brian
"
70,"Sally - please see the attached list as opposed to the one attached in Bob's 
earlier memo.  This one is the latest and greatest.  Thanks!

 "
71,"When: Sunday, January 20, 2002 10:00 AM-10:30 AM (GMT-06:00) Central Time (US & Canada).

*~*~*~*~*~*~*~*~*~*
"
72,"This note is in response to your recent request for a status update on Sandra 
Dial and her desire to  pursue an executive MBA program at Rice University.  
In follow up to the discussion held with Sandra Dial, Sally Beck and myself 
on April 21, 2000, Sally  indicated to Sandra that while she strongly 
supported the decision made regarding the executive MBA program, she agreed 
to review the proposal of options presented.  Sally indicated that she would 
need a couple days to review the materials as she had been out of the office 
until the present time.  Sally continued to follow up with Sandra on her 
progress the following day.  I continued to follow up with Sandra to provide 
a status update.  On Monday May 8th, Bryce Baxter, Sandra's supervisor 
received a letter of resignation without prior discussion of Sandra's 
resignation intent.  As a result, the process has been stopped.  "
73,"Accomplishments:
Conducted several workshops with EECC and the CALME region this week
Scheduled workshops with NEPCO
Have identified the needs to be addressed in the NEPCO workshops and are 
arranging appropriate resources
Met with the London COE to discuss their status in terms of reporting (we are 
sharing data from workshops)
Have made an initial offer to Corp HR cost center users to conduct workshops 
for them
Brought in some EY help to work with the business units to understand the 
multiple environments, extraction and analysis tools being used by the 
different business units

Upcoming:
Additional workshops for EECC and ESA
Identification of the Corp groups that would like to have these sessions made 
available (and subjects they would like to cover)
Will complete the ""user"" guides with screen prints to give out to all 
participants (step by step instructions, tools, and tips)
Finalize the NEPCO workshops (Mar 20-22)
Produce a plan for upcoming workshops for ECCS and Design review


Summary analysis of evaluations from this week's workshops:
Our overall belief is that the workshops, the one on one attention, the new 
content etc. are being received very well (scores averages around 3.5 on a 
scale of 1-4)
The score for the question of whether SAP will meet the reporting needs is 
still too low (average of 2.8).  We will continue to analyze the root cause 
of this problem.  
There is definitely an improvement in people understanding which modules 
contain which data.  We believe that a hand-out we developed really helped 
this and will continue to continue to emphasize this learning.

Comments received:
Very good and useful
Could have used this sooner
Sessions are not long enough
I love the workshop idea, its so much better than training classes

Feel free to contact me, Melissa or Kim with any questions or concerns.

Greg"
74,"
Let's coordinate on needs for confirmations and settlements.  Can someone on your team specify what their needs will be?  Then we can determine the best method to obtain the machines.  I will have copies of the floor plans for 5 and 6 sometime this morning -- we should determine best placement for these.  --Sally 
 "
75,"Ted

Thanks for the note - coming from JPMorgan I understand the importance of VAR 
as a key control measure and I appreciate that we may all need to do further 
work to 'institutionalise' a VAR culture in Enron. However, in this instance, 
I believe the initial comment has been taken out of context.

I believe there is a general communication issue here. Since inception the 
business has been monitoring risk via the use of a cumulative sensitivity 
measure for the portfolio - expressed and reported as DV01on the daily DPR. 
However, no-one in RAC/Commercial/Commercial Support appears to have formally 
equated that sensitivity to the business VAR limit during the longer than 
expected delay to the completion of a signed off VAR model. ( informally this 
is being done )

I would have expected the business to utilise a crude ( and possibly 
necessarily overstated ) scaling factor based on the volatility of credit 
spread movements in the market and for RAC to have signed off this scaling 
factor. Bryan Seyfield and David Wall will propose this immediately.

Finally, I believe both Commercial and Commercial Support for Credit Trading 
are reprioritising the work being completed for the model for VAR reporting  
- we should communicate the new delivery date as soon as possible.

I look forward to discussing this and other RAC/Commercial Support interface 
issues with you next week

Regards

Mike


   


From:  Ted Murphy                                                             
26/06/2000 14:50	
	
	
	                           
	

"
76,"I am open from 3:00 to 4:00 on Thursday - have to meet with Enron's legal 
counsel from Sydney at 4:00, followed by a 4:30 meeting with Delainey on a 
proposed asset sale.   I have rescheduled my meeting with the Sydney guy  
several times this week, and I think this may be my last shot of meeting with 
him during this trip.  Is an hour sufficient?  --Sally 




"
77,"Well done!  Beth will be a great resource.  --Sally 




David W Delainey
05/09/2000 02:37 PM
"
78,"Do you know what this is?   ISO makes me think power.  Any clues?  --Sally 
"
79,"In a recent CommodityLogic staff meeting, I took stock of the number of 
people and projects that I have provided from Energy Operations to that 
team.  From conversations that you and I have had, I get the impression that 
perhaps others have led you to believe that my commitment to CommodityLogic 
has been limited.  The truth is that I hand picked key members of the team 
and transferred projects that we were already undertaking in Energy 
Operations to round out the suite of products to be offered through 
CommodityLogic.  I just thought that it might be helpful for you to have the 
facts so that you are fully informed whenever you are involved in 
conversations around CommodityLogic. 

Staffing Contributions
 CommodityLogic Project Manager (NomLogic):  Carrie Slagle, Manager
 CommodityLogic Project Maanger (Integration):  Susan Harrison, Manager
 CommodityLogic Project Manager (ContactLogic)  Mary Solmonson, Senior 
Director
 CommodityLogic Team Member (NomLogic):  Molly Sumrow, Specialist

 User Requirement and Testing Staff:  Energy Operations Gas Schedulers, Power 
Confirmation Team and   Financial Settlements 

Projects Transferred to CommodityLogic

 NomLogic (previously known as Contract Exchange in Energy Operations)
 ContactLogic (global databases in Energy Operations) 


Two of the Project Managers on the team, Carrie Slagle and Susan Harrison, 
were transferred from Energy Operations to CommodityLogic.  Both had worked 
in managerial roles in our natural gas business, reporting to Brent Price.  
Both had been significantly challenged in the first half of 2000 by roles 
where they were charged with managing large teams of people.  But knowing 
both Carrie and Susan well, I viewed them as valuable members of the 
operations team who know a lot about the business.  Both have proven in the 
past to be good project leaders. Therefore, identifying them as project 
managers for CommodityLogic made a lot of sense -- providing gas operations 
experience to the CommodityLogic effort and utilizing their skills most 
appropriately .  Brent Price and I worked together to sell Susan and Carrie 
on the assignment and to transition them to their CommodityLogic roles very 
quickly.  

One of the key team members working under Carrie Slagle on NomLogic was a 
scheduler on our gas team (Molly).  Bob Hall, our opeartions controller over 
natural gas, suggested that a scheduler on the team would be valuable, since 
Carrie and Susan have actually never scheduled gas themselves.  NomLogic was 
already a project that was underway in Energy Operations.  We started the 
project shortly after the tremendous ramp up in natural gas volumes due to 
EOL transactions.  We called the project Contract Exchange, and Bob Superty, 
who is the daily manager over gas logistics, was the project sponsor.  Tom 
looped in our Contract Exchange project into CommodityLogic and subsequently 
renamed it NomLogic.  Molly had been a member of the Contract Exchange 
project team, and we transfered her along with the project to 
CommodityLogic.  

Many of my key employees in gas scheduling, confirmations and settlements 
work very closely with the various CommodityLogic project managers.  It is 
input from my group that has created the modules by defining user 
requirements and they have served as the testing teams as well.   

In the fall, I assigned Mary Solmonson to focus full time on CommodityLogic.  
I recognized that we needed more senior level involvement and I viewed Mary's 
participation as a good way to leverage my time.  Previously, she was a 
senior director managing our Global Databases group.  With an IT development 
background and a very thorough knowledge of our operations business, Mary was 
the perfect candidate out of my direct report team to focus on 
CommodityLogic.  Unfortunately, her recent health problems will curtail her 
involvement going forward.  During the five months that she was assigned to 
CommodityLogic, Mary developed a plan for ContactLogic that Tom feels is 
excellent and notes that it is an important complement to the other modules.  

Early in the project, I had also selected two very key and knowledgeable 
operations professionals to be part of the  CommodityLogic team - Leslie 
Reeves, who played a significant role in building Enron's power business from 
day one, and Todd Hall, with experience in natural gas and emerging 
products.  They were part of the  CommodityLogic team in the early days, and 
both made personal decisions to exit the team and return to managing mid and 
back office operations.   Susan Harrison and Carrie Slagle were their 
replacements on CommodityLogic.    
"
