,mail_content
99,"
All,

The Legal\Credit Meeting scheduled for Tuesday, November 20th--HAS BEEN CANCELED

The next meeting will be held on Tuesday, December 4th.


Regards,
Susan S. Bailey
Senior Legal Specialist
Enron Wholesale Services
Legal Department
1400 Smith Street, Suite 3803A
Houston, Texas 77002
phone: (713) 853-4737
fax: (713) 646-3490
"
100,"Enclosed is an ISDA worksheet for Panaco Inc.  They are very interested, as are many right now, in getting an ISDA in place that has netting language between financial transactions and physical gas.  Physical gas is done both at ENA and ENA Upstream Company LLC.  Can we put together such a document?  If there are any questions, please give me a call.

Thanks,

Max

 "
101,"SUSAN,

    THANK YOU,
LEONARD"
102,"
Dan & Leonard,

Wanted to let you guys know that the $3,978.00 quarterly 2001 premium due on December 3rd for the Jackson National Life Policy has gone out in today's mail.

The check for payment came out of the Chase account styled ""Susan C. Sciullo or Dan A. Sciullo"".  The Chase account however, was funded by Four Star.


Regards,
Susan S. Bailey
Senior Legal Specialist
Enron Wholesale Services
Legal Department
1400 Smith Street, Suite 3803A
Houston, Texas 77002
phone: (713) 853-4737
fax: (713) 646-3490
"
103,"kay,

Am pulling those files and will deliver to you shortly.

Susan 

 "
104,"Has FPL been added to my binder?

 "
105,"
We sincerely regret to inform you of a tragedy that occurred earlier today.  Cliff Baxter passed away this morning.  Cliff gave many years of dedicated service to the company and his spirit and wit will be remembered.  Our thoughts and prayers go out to Cliff's wife, Carol, and his two children, J.C and Lauren.

We know many of you will want to do something for Cliff's family.  We will notify you as soon as possible about the Baxter's wishes.
"
106,"As a reminder, paralegals should distribute guaranties as stated:

Incoming Guaranties:  Original to Leslie Campbell at EB2866, copies to file 
and Anthony Campos.
Outgoing Guaranties:  Original to Counterparty, copies to Leslie Campbell, 
file, and Anthony Campos.

All original distributions should be by hand delivery (internal) and courier 
(external).

Thank you.



Cordially,
Mary Cook
Enron North America Corp.
1400 Smith, 38th Floor, Legal
Houston, Texas   77002-7361
(713) 345-7732 (phone)
(713) 646-3490 (fax)
"
107,"
Gentlemen,

"
108,I would like to place a $33 bid for Prentice
109,"BUSINESS HIGHLIGHTS

Weather Group

Let=01,s give a big round of applause to the Weather Team!  Environmental=
=20
Finance Magazine ranked the weather group #1 in Online Services and #1 Deal=
er=20
in the United States and Europe.  Gary Taylor, manager in weather trading,=
=20
comments, ""The ""Best Dealer"" award reflects our counterparties' appreciatio=
n=20
for the significant effort we have made to drive the growth of our market b=
y=20
making two-sided markets where other companies are only willing to quote=20
either a bid or an offer.  This award also reflects the innovative nature o=
f=20
everyone on our desk, and their ability to price non-standard structures fo=
r=20
our customers.  It is truly a team award.  The ""Best Online Dealer"" award i=
s=20
simply another testament to the unparalleled success of EnronOnline.  By=20
providing tight, two-way markets online, we have provided two critical=20
elements to generate growth in our market: 1) an element of price discovery=
,=20
and 2) a quick and easy way to transact.""

The Weather Risk Management group launched a new product this week:  Power=
=20
Demand swaps.  These contracts use power demand as an index and allow power=
=20
market participants (generators, btu distributors, marketers, etc...) to=20
mitigate volumetric exposures.  The first contract the desk offered is for=
=20
the PJM power pool.  On EnronOnline, weekly swaps are available and the des=
k=20
has placed option contracts on this index in the broker market.  Inquiries=
=20
regarding this product should be directed to Claudio Ribeiro (product=20
manager) x37313, Gary Taylor x31511, or Valter Stoiani x36906.

Competitive Analysis and Business Controls
eSource, Enron's premier corporate-wide research group, launched their new=
=20
intranet product, eSearch, on December 1, 2000.  eSource's team of=20
specialized researchers have created a web site to bring information and=20
research to every employee's desktop.  The eSearch web site offers many lin=
ks=20
to information resources, access to research databases, specialized searche=
s,=20
sites to purchase books, articles, and reports, and training.  Employees ca=
n=20
use the web site to conduct their own research or as a vehicle to submit=20
research requests.  eSource's researchers and industry specialists are=20
available to all Enron business units to provide timely and cost efficient=
=20
research, to work with individuals or groups to fulfill one time research=
=20
requests, or to design ongoing, customized monitoring projects or news=20
updates.

Enron Global Markets Fundamentals
EGM Fundamentals is quickly building a team of expert analysts and associat=
es=20
to work directly with traders and marketers.  The team is already busy=20
analyzing various commodities and market situations.  For example, an=20
initiative is underway to analyze current negative fractionation spreads in=
=20
the market resulting from rising natural gas prices.  Web sites to host thi=
s=20
analytical information are currently in development for all EGM commodities=
. =20
These sites will provide research and analysis, weather, publications, and=
=20
any other information that will assist in decision-making or identification=
=20
of potential commercial opportunities.  For questions or requests regarding=
=20
fundamental research, contact Jennifer Fraser at x34759.  For questions or=
=20
suggestions regarding the web sites, contact Heather Purcell at x54057.

Austin Energy
Austin Energy and Enron Sandhill, L.L.C, a subsidiary of Enron North Americ=
a=20
broke ground November 29, 2000 for the construction of the Sand Hill Energy=
=20
Center, a 180-megawatt peaking electrical generation facility.  Located in=
=20
eastern Travis County, the Sand Hill Energy Center will be a natural gas=20
fired facility that will operate primarily during peak demand periods.  The=
=20
$93.7 million project will feature four 45-megawatt General Electric gas=20
turbines and will be operational May 1, 2001.


NEWS FROM THE GLOBALFLASH

Coal
The London dry cargo seafreight team traded 1 million metric tonne of=20
Capesize vessel swaps via EOL in one day, (Wednesday 28th November). The de=
al=20
was created by combining OTC options and a physically related cash market=
=20
deal.  This helps to bring our YTD EOL to just under 2.5 mln tonne.

Off-shore wind energy deal
Enron Wind has signed a power purchase agreement with Swedish energy compan=
y=20
Graninge.  According to the agreement, Graninge will deliver electricity to=
=20
consumers using Enron's wind power plants in southern Sweden.  Enron Wind's=
=20
Utgrunden off-shore wind park, completed this year, will generate in the=20
region of 38,000 megawatt hours of electricity, or enough for around 6,000=
=20
average homes between the mainland and the island of Oland on the southeast=
=20
tip of Sweden.  In an announcement this week, Graninge stated that it plans=
=20
to market the power to consumers as 'green' energy.

Happy 1st Birthday EnronOnline!
This week saw EnronOnline celebrate its first birthday.  During the course =
of=20
its first year, EnronOnline has passed a number of milestones including the=
=20
addition of a range of new functionalities for customers on the site. =20
EnronOnline has now come of age, having surpassed the $274 billion mark in=
=20
notional value in November.  This represents a total of 478,695 transaction=
s=20
since the site was launched on 29 November 1999.

The first anniversary was marked by giving the media guest access to=20
EnronOnline in Europe.  A team from Reuters was invited into Enron House to=
=20
receive a full demonstration of EnronOnline and as of today will be able to=
=20
quote in reports live prices from EnronOnline.  Other media outlets are bei=
ng=20
invited to obtain guest access during the coming weeks as the word of=20
EnronOnline's success continues to spread...

Australia
Enron Australia continues to assist in the region in a supportive role. =20
Elliott Katz worked on the GEM migration in Singapore last week with an IT=
=20
team from London, Oslo and Singapore.  Approximately 40 users, including=20
Traders, were migrated to Windows 2000 and the CORP domain.  This is an=20
important step for the Asia Pacific region, as it brings the three biggest=
=20
offices (Singapore, Sydney and Tokyo) into line with corporate standards fo=
r=20
desktop computing.

Japan
E-Power, a JV between Enron and Japanese finance company Orix, has announce=
d=20
proposals for a 2000MW gas-fired power plant at Mutsu-Ogawara, an industria=
l=20
area  in northern Japan.   A feasibility study will be undertaken to define=
=20
how the project will go forward and this may include the development of an=
=20
LNG terminal in the vicinity.  The nature of the permitting process is such=
=20
that the plant would not begin operations for six to seven years.  This=20
project is just one of several options that E-Power are working on in Japan=
.


NUGGETS & NOTES

=01&Go Big or Go Home=018 =01) Mike McConnell/President & CEO-EGM

""Call Back"" - Don Schroeder, VP/Crude Trading-EGM


REMINDER

Holiday Party
Enron North America, Global Markets and Industrial Markets
Enron Field
Saturday, December 9
7:00 - Midnight

WELCOME
New Hires ENA/EIM/EGM
ENA =01) Joseph Taylor, Jennifer Rosado, Rabi De, Louis Dicarlo, Scott Chur=
bock,=20
Kenneth Parkhill, Nicholas Ernst, Dirk Dimitry, Stephanie Taylor, Dimitri=
=20
Tagaropulos, Georgia Blanchard, Jona Kimbrough, Jeffrey Baldwin, Patricia=
=20
English, Jaesoo Lew, Cheryl Nelson, Gina Abbott, Ryan Keith, Brian Dawson
EGM =01)Ellen Alexander, Mike Perun

Transfers to ENA/EIM/EGM
ENA =01) Gregory Golden
EGM =01) Keynan Dutton


FROM THE EDITORS

Thank you to all the contributors to this week's EnTouch.  We want to hear=
=20
from the various departments within Enron Americas, Global Markets and=20
Industrial Markets!  Please continue to send your business highlights,=20
nuggets & notes or suggestions to Michelle Vitrella or Kathie Grabstald.


LEGAL STUFF

The information contained in this newsletter is confidential and proprietar=
y=20
to Enron Corp. and its subsidiaries.  It is intended for internal use only=
=20
and should not be disclosed."
