,mail_content
58," <http://www.smartmoney.com>	 Search 

 Delayed Quote  RT Quote  Charting  Earnings  Ratings  Competition  Key Ratios  Financials  Insiders  Go
TOOLS <http://lists.smartmoney.com/UM/T.asp?A1.6.293.1.304851>	   <http://www.smartmoney.com/shared/images/spacer.gif>	MAPS <http://lists.smartmoney.com/UM/T.asp?A1.6.293.2.304851>	   <http://www.smartmoney.com/shared/images/spacer.gif>	STOCKS <http://lists.smartmoney.com/UM/T.asp?A1.6.293.3.304851>	   <http://www.smartmoney.com/shared/images/spacer.gif>	FUNDS <http://lists.smartmoney.com/UM/T.asp?A1.6.293.4.304851>	   <http://www.smartmoney.com/shared/images/spacer.gif>	
PERSONALFINANCE <http://lists.smartmoney.com/UM/T.asp?A1.6.293.5.304851>	   <http://www.smartmoney.com/shared/images/spacer.gif>	
ECONOMY& BONDS <http://lists.smartmoney.com/UM/T.asp?A1.6.293.6.304851>	 
  <http://www.smartmoney.com/shared/images/spacer.gif>	 

  At the End of the Day	 
Today's Market

	
DJIA	 10259.74	  UP <http://www.smartmoney.com/shared/images/arrowup.gif>	87.60	 
Nasdaq	 2059.38	  UP <http://www.smartmoney.com/shared/images/arrowup.gif>	15.11	 
S&P 500	 1172.51	  UP <http://www.smartmoney.com/shared/images/arrowup.gif>	7.24	 
Rus 2000	 499.30	  UP <http://www.smartmoney.com/shared/images/arrowup.gif>	3.79	 
10 Yr Bd	 5.13	 -	 0.00	 
DJTA	 2830.20	  UP <http://www.smartmoney.com/shared/images/arrowup.gif>	102.70	 
FTSE 100	 5323.80	  UP <http://www.smartmoney.com/shared/images/arrowup.gif>	5.00	 
H. Seng	 11702.20	  UP <http://www.smartmoney.com/shared/images/arrowup.gif>	278.70	 
Nik. 225	 10871.40	  UP <http://www.smartmoney.com/shared/images/arrowup.gif>	328.80	 
DAX	 5318.73	  UP <http://www.smartmoney.com/shared/images/arrowup.gif>	48.44	 
 
This Week's Sectors


Health Care -0 % <http://lists.smartmoney.com/UM/T.asp?A1.6.293.7.304851>	 Financial 1.81 % <http://lists.smartmoney.com/UM/T.asp?A1.6.293.7.304851>	 Technology 1.31 % <http://lists.smartmoney.com/UM/T.asp?A1.6.293.7.304851>	 Consumer Cyclicals 2.15 % <http://lists.smartmoney.com/UM/T.asp?A1.6.293.7.304851>	 Communication 2.33 % <http://lists.smartmoney.com/UM/T.asp?A1.6.293.7.304851>	 Consumer Staples -0.61 % <http://lists.smartmoney.com/UM/T.asp?A1.6.293.7.304851>	 Capital Goods 0.47 % <http://lists.smartmoney.com/UM/T.asp?A1.6.293.7.304851>	 Energy 3.56 % <http://lists.smartmoney.com/UM/T.asp?A1.6.293.7.304851>	 Basic Materials 1.39 % <http://lists.smartmoney.com/UM/T.asp?A1.6.293.7.304851>	 Utilities 3.54 % <http://lists.smartmoney.com/UM/T.asp?A1.6.293.7.304851>	 Transport 0.5 % <http://lists.smartmoney.com/UM/T.asp?A1.6.293.7.304851>	 

(Mouse over for detail,
click to launch
Weekly Map of the Market) 
January 4, 2002

Top Stories

  <http://www.smartmoney.com/framework/images/spacer.gif>
 <http://lists.smartmoney.com/UM/T.asp?A1.6.293.8.304851>The Economy
The Jobs Glass Is Half Full <http://lists.smartmoney.com/UM/T.asp?A1.6.293.8.304851>
By Matthew Goldstein
At least, that's how investors read Friday's news of rising unemployment.
  <http://www.smartmoney.com/framework/images/spacer.gif>
Say What?
A Game of Chicken <http://lists.smartmoney.com/UM/T.asp?A1.6.293.9.304851>
By Monica Rivituso
As Tyson Foods stared down its accusers, Prudential Securities' John McMillin urged shareholders not to balk. Those who listened saw some sizzling returns.
  <http://www.smartmoney.com/framework/images/spacer.gif>
Stock Screen
The Ready Green <http://lists.smartmoney.com/UM/T.asp?A1.6.293.10.304851>
By Cintra Scott
Think the economy's about to soar? Neither do we. That's why cash is still a nice thing to find in corporate coffers.

More Articles <http://lists.smartmoney.com/UM/T.asp?A1.6.293.11.304851>


Advertisement
 <http://lists.smartmoney.com/UM/T.asp?A1.6.293.12.304851>	 

Mutual Fund News

  <http://www.smartmoney.com/framework/images/spacer.gif>
Fund FAQs
Time to Move Into Bond Funds? <http://lists.smartmoney.com/UM/T.asp?A1.6.293.13.304851>
By June Kim
With interest rates starting to rise, is now the wrong time to invest in bond funds?

More Articles <http://lists.smartmoney.com/UM/T.asp?A1.6.293.14.304851>


Advertisement
Get your degree online With University of Phoenix Online, you can complete 100% of your degree online, in just 2-3 years, at the times that work for you. Their proven online format is catered to working professionals who want to advance their careers. Plus, you can save up to $250 dollars when you register and start your first class by December 13, 2001. Start Today:http://quinst.com/clk/akterspatfraftubeich <http://lists.smartmoney.com/UM/T.asp?A1.6.293.15.304851> 	

Personal Finance Features

  <http://www.smartmoney.com/framework/images/spacer.gif>
Ask SmartMoney
The Mortgage-Rate Conundrum <http://lists.smartmoney.com/UM/T.asp?A1.6.293.16.304851>
By June Kim
The Fed has cut interest rates 11 times in the past year. Shouldn't mortgage rates be lower?

More Articles <http://lists.smartmoney.com/UM/T.asp?A1.6.293.17.304851>


Advertisement
Attention home sellers and home buyers! 
Looking for a top-producing, local real estate agent? A shrewd negotiator? Someone with a track record? How about all this plus a system where real estate agents COMPETE for your business. What's more, HomeGain lets you remain anonymous until you select an agent. Click below to learn more:http://quinst.com/clk/sodantonashibeigoteda <http://lists.smartmoney.com/UM/T.asp?A1.6.293.18.304851> 	

Insurance Center <http://lists.smartmoney.com/UM/T.asp?A1.6.293.19.304851>
The one place where you can get multiple insurance quotes and apply directly for a loan. Your source for the best quotes on auto, health and disability, home owners and life insurance, and annuities.
http://www.smartmoney.com/marketplace/index.cfm?story=insurance <http://lists.smartmoney.com/UM/T.asp?A1.6.293.20.304851>

 SmartMoney Magazine <http://www.smartmoney.com/email/images/Aug01_140x148.gif>Start-Off The New Year With A Great Little Investment That Could Pay Off Big! <http://lists.smartmoney.com/UM/T.asp?A1.6.293.21.304851>
For a limited time you can subscribe to SmartMoney Magazine at a new lower price and receive SmartMoney's Preferred Subscriber Advantages. Don't miss this opportunity to make a small investment in the magazine whose top stock picks in the previous decade exceeded the S&P by remarkable margins.* And this special offer entitles you to higher new savings: $48 or 69% off the newsstand rate!
Plus, all the advantages of being a Preferred Subscriber. But it won't last long, click now for details <http://lists.smartmoney.com/UM/T.asp?A1.6.293.21.304851>.
* As of Aug 2001.


  <http://www.smartmoney.com/email/images/spacer.gif>	

"
59,"Larry,

Here is the agencies opinion on your project at Spraberry.  How do you feel
about testing one of those engines?

Jon

"
60,"Kenny,
             I have found some information on this report, I have a copy of
the report that was filed for ""99"".

The reporting requirements are contained in Part 191 of Title 49 of the
Code of Federal Regulations,""Transportaion of Natural and Other Gas by
Pipeline: Annual Reports and Incident Reports."" Each operator of a nonrural
gathering system or of a transmission system must submit an annual report
Form RSPA F 7100.2-1 for the preceding calendar year not later than March
15. Be sure to report TOTAL Miles of pipeline in the system at the end of
the reporting year, including additions to the system during the year.

Please contact me on this and we can get it filled out and turned in. We
must retain a copy for our records which will be stored at NCL.
Thanks,
                Scott



                    Kenny Maltby
                                         To:     Scott 
"
61,"

How well do you know our Code of Ethics?

""It is a condition of employment that each employee accept the responsibility of complying with the foregoing policies.  The Company will require each employee of the Company to complete and submit a statement in a form designated by the Company pertaining to such employee's compliance with the policies set forth in this booklet.  The Company reserves the right to request any employee to complete and submit such statement at any time or as frequently as the Company may deem advisable.""
(Enron Code of Ethics, July 2000, page 62)

What does that mean?

In layman's terms, everyone employed by Enron agrees to all the policies and standards listed in the current Code of Ethics (July 2000).

Who does it apply to?

The Code of Ethics applies to all employees, third party contractors, guests and licensees of Enron.  Additionally, employees are responsible for their family members and/or personal household who use, own, or have access to Enron's communication services and equipment -- including telephones, fax machines, computers, computer modems, long distance telephone services, cell phones, voice mail, pagers, e-mail, mail and delivery services.

What about my privacy?

Don't expect privacy when using Enron's equipment or services -- whether the activity is business or non-business related.  For example, don't use Enron's equipment to send or receive personal messages that you don't want monitored or accessed by the government, third parties or Enron.  In a nutshell, if you want privacy, don't use Enron's equipment.

Are there repercussions for non-compliance?

Yes.  An employee who violates any of the policies in the Code of Ethics is subject to disciplinary action, including suspension or termination of employment, and can include legal action if Enron believes it to be appropriate under the circumstances.


If you have any questions or comments about IT security or a related issue, please feel free to put them into eMeet (http://nahou-lnapp01.corp.enron.com/eThink/eMeet.nsf) under the ""IT Security"" category.  We'll monitor the site and respond to you there."
62,"Joe, presented below is the first memo I sent out concering the air permit 
issue:

[Yesterday evening I phoned both the state of Arizona ( agency for stations 1 
and 2) and Region 9 EPA ( agency for stations 3 and 4) concerning the status 
of when the air permits would be issued by both agencies for the Redrock 
expansion.  I was surprised to find out that both agencies stated a 2-4 month 
delay prior to issuance.  They cited back log of other permits, public 
comment periods, and workload as being the main reasons.  I am particularily 
disappointed because there were pre meetings with both agencies identifying 
what was to be included in each application package, and even after the 
applications were submitted in March of this year, each agency came back and 
asked for different information that from what was discussed at each meeting.

I have a call into the state of Arizona ( construction is to begin at Station 
2 and they have jurisdiction for this station) to see if we can initiate  
some construction activities  such as laying pipe and building foundations 
prior to receiving the permit.  I have been given these types of approvals 
from other agencies in the past, but these types of approvals are extremely 
narrow and restrictive.   If this flys I am sure that they will require us to 
make sure the turbine is not brought on site until the permit has been 
issued.  I know this will require written approval from the agency, but this 
may allow us to proceed on schedule and avoid any delays.  Ill keep you 
apprised of this issue.]

I spoke with the ADEQ after our conference call and they directed me to 
another group (compliance) in the air permit section.  They strongly 
suggested that I contact the compliance group before contacting Nancy Wrona, 
Director of the ADEQ.  I left a message with the supervisor of the ADEQ 
compliance section, Kathy McConnell (?) 602-207-2328, but have not heard back 
from her.  Either Bill Kendrick or I will  be touching base with her again, 
tomorrow.

Arnold has given me the following list of construction items he would like to 
have the ADEQ grant us permission/waiver to do in leau of receiving the air 
permits:

 all earthwork
 trench construction and piping tie ins
 all foundation and building construction
 installation of ancillary equipment

This list is probably too aggressive and falls out of what the agency may 
allow us to do.

The EPA contact for the Sta. 3 and 4 air permits: permit engineer  Roger 
Cohn      (415) 744-1238
      Supervisor  Geraldo Rios    (415) 744-1259

The ADEQ contact for Sta. 1 and 2 air permit permit engineer  Shudeish 
Mahadev (?)   (602) 207-2323
      Director   Nancy Wrona  
 "
63,"Call me.

713.853.9351"
64,"Roger, thats great that the public notice for station 3 and 4 air permits 
will initiate on October 4.  I really appreciate your work and effort on 
this. I will be looking forward to reviewing the rough draft for both of the 
permits during the first week of October.....




"
65,"EES sold for July 2000:

North Atlantic  2864
Kenilworth(Sithe) 337


LC"
66,"Sithe Power Marketing, L.P.
335 Madison Ave.
New York, NY 10017
212.351.0680 P
212.351.0705 F
Janine Maher
Elizabethtown
July 1, 2000 forward"
67,"9214 Sanford
77031


steve

send the failure to deliver message you got to my it contact.

daniel.muschar.enron.com"
68,are you staying with brit's parents??
69,"Dear Michael,

Now that you own a DVD player, it's time to start building that DVD
collection! Take advantage of great savings on New Releases,
Pre-Orders, Fully Loaded DVDs, Box Sets, Bargain DVDs and more
right now at buy.com.

New Releases:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BBqk0As

Fast and the Furious
buy.com price: $17.99!
For more info about this new release, click here:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdY0AQ

Tron: 20th Anniversary
buy.com price: $20.49!
Click here for more details about this new title,
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdZ0AR

American Pie 2: Unrated Collector's Edition
buy.com price: $18.49!
Click here to learn more about this new DVD:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEda0AY

M*A*S*H: Five Star Collection
buy.com price: $19.99!
Click here for more info about this new title:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdb0AZ



Pre-Orders:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BAN30AM

Rock Star (1/22/02)
buy.com price: $14.99!
Click here for more details about this pre-order DVD:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdc0Aa

Don't Say A Word (2/9/02)
buy.com price: $18.99!
Click here for more details about this pre-order:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdd0Ab

Rat Race (1/29/02)
buy.com price: $18.99!
Click here for more info about this pre-order:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEde0Ac



Atlantis - Collections Edition (1/29/02)
buy.com price: $29.49!
Click here for more info about this pre-order:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdf0Ad



Fully Loaded DVD:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp208nn0Ac

Star Wars Episode 1-The Phantom Menace
buy.com price: $18.95!
Learn more about this DVD by clicking here:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp206iP0Az

Fight Club
buy.com price: $20.49!
Click here to find out more about this release:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdg0Ae

Ultimate Toy Box
buy.com price: $57.99!
For more info about this title, click here:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdh0Af

More from Disney:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdi0Ag

Rush Hour 2
buy.com price: $19.99!
Click here for more details about this release:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdj0Ah

More infinifilm DVDs:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdk0Ai



Box Sets:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BBqg0Ao

Buffy - The Complete First Season (FREE SHIPPING)
buy.com price: $28.99!
For more details about this boxed set, click here:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdl0Aj

More DVD Television:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BBqh0Ap

Beverly Hills Cop - Collection (1/29/02)
buy.com price: $51.99!
Click here for more details about this pre-order:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdm0Ak

Twin Peaks - The First Season
buy.com price: $43.99!
For more details about this DVD set, click here:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdn0Al

M*A*S*H: Season 1
buy.com price: $29.99!
For more info about this boxed set, click here:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdo0Am



Bargains:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20FWM0Au

Austin Powers 2: The Spy Who Shagged Me
buy.com price: $12.49!
For more info about this DVD, click here:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdp0An

More Laughs for Less:

National Lampoons Vacation
buy.com price: $14.99
For more info about this DVD, click here:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdq0Ao

Excalibur
buy.com price: $9.49!
Click here for more info about this title:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEdr0Ap

More DVDs Under $15
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20FWM0Au

Singles
buy.com price: $10.49!
To read more about this DVD, click here:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20BEds0Aq



As always, we thank you for choosing buy.com.



Robert R. Price
President, buy.com



     ==============================================
     Visit buy.com's Viking Store for great exclusives on Memory.
     http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp205jx0Af
     ==============================================



In addition to electronics, buy.com also offers top-of-the-line
computers, best-selling books, videos, software and much more. Check
out these stores:

Computers
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp204pB0Aq

Software
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20RVU0AF

Electronics
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20FWL0At

Wireless
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20bIi0Ac

Books
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20FWQ0Ay

Music
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20FWP0Ax

Games
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp204o40Ab

Video
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20FWN0Av

DVD
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp204o10AY

Clearance
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp20bIc0AW



Anytime Help: Please use the link below for your Customer
Support questions. Please do not reply to the buy.com eMail
address. It is not an active mailbox. Click here:
http://enews.buy.com/cgi-bin5/flo?y=eE8e0DwlK30Bp204pH0Aw

All prices and product availability subject to change without
notice. Unless noted, prices do not include shipping and
applicable sales taxes.  Product quantities limited.   List price
refers to manufacturer's suggested retail price and may be
different than actual selling prices in your area.  Please visit
us at buy.com or the links above for more information
including latest pricing, availability, and restrictions on each
offer. ""buy.com"" and ""The Internet Superstore"" ?are trademarks
of BUY.COM Inc. ? BUY.COM Inc. 2001.  All rights reserved.



We respect your privacy. If you would rather not receive eMail
alerting you of buy.com special offers, product announcements,
and other news, just let us know by clicking here:
"
