,mail_content
757,"Hi, Sami!  Sorry we missed the call yesterday.  I just wanted to update you 
on some of the financial trading issues in Brazil (and I have added you to 
the working group list).  I am going to finalize our ""swap matrix"" for 
Brazil.  On the physical trading side, I had asked a physical trading lawyer 
to call you and am wondering if Elizabeth Sager ever called or emailed.  
Please let me know.  Thanks.  Sara 
"
758,"Gary Rosenblum suggested I forward our standard draft with respect to the
ISDA Agreement to be negotiated between our respective institutions. Please
note the draft is subject to revision by our corporate credit department. If
I can be of any further assistance please do not hesitate to contact me.

 <<mli_Enron_North_America_Corp.doc>>




Best Regards


Kasar Akhtar
Telephone: 212 449 7482
Facsimile:  212 449 2615
"
759," Here is Annex B for the Omnibus Conf. for all six deals for the referenced 
CP.





Here is confirmation (which you emailed to me and I revised for options).   
Use this confirm format for all Option transactions for this CP.







Susan D. Flynn
Enron North America Corp.
1400 Smith Street, EB3806
Houston, Texas  77002
Phone:  713-853-0975
Fax:  713-646-3490"
760,"Member Services
Notice No. 00-72
December 4, 2000


COMMODITY EXCHANGE, INC.

TERMINATION OF TRADING PRIVILEGES

Please be advised that the Exchange has been notified by Spear, Leeds, &=20
Kellogg that effective immediately, December 1, 2000, they will no longer=
=20
guarantee the membership(s) of Lawrence Bilello, Jr. (XXL-6292).

Therefore, in accordance with the Exchange Rule 4.12, the trading privilege=
s=20
of the aforementioned individual(s) are hereby suspended until such time as=
 a=20
new primary clearing member guarantee is provided.

In connection therewith, notification of any claims against the=20
aforementioned individuals arising out of transactions executed on the=20
Exchange up to the close of business on October 20, 2000, must be submitted=
=20
to the Corporate Secretary=01,s Office within ten (10) days.



__________________________________________________
Please click on the link below to indicate you have received this
email.

"
761,"I had just called down to the back office and said, hey aren't we due some 
$$$ back soon since margins should be going down?????  Fat chance......


"
762,"Brant:

Please call me or schedule time to discuss Bridgeline (""CP"").  In particular, 
you should note the following:

(1)  CP requests cross default with US 100 million for ENA and US 20 million 
for itself.
(2)  Change in ownership as default trigger is different from your proposal.
(3)  CP requests US 15 million Enron Corp. guaranty and increases its 
guaranty cap to US 15 million
(4)  Docs to be delivered:  ONLY CP's guarantor to deliver annual 
unaudited/quarterly unaudited consolidated financials 
(5)  Review setoff (elimination of affiliates)
(6)  Review transfer because CP has a proposal for ENA
(7)  Change to collateral thresholds - bilateral US 15 million

Also, I think Susan verified with you that you did not intend to use a 
non-specific MAC (even though the credit worksheet is marked as such).  

I'll wait to hear from you.

Sara
"
763,see attached
764,"I'll be glad to help you out from Enron's remote offices and while in Houston 
during the week of Sept. 27 - Oct.1.  Please note the following:

1.  I'll be in Enron's Sao Paulo and BA offices from Sept 20 - Sept. 24   AND
2.  I'll be on vacation from Oct. 2 - Oct. 9

You may need to contact me through my assistant Kaye Ellis (Ext. 35968) or 
one of the paralegals (try Marie Heard, Susan Bailey or Susan Flynn).   Sara




Anita Fam
09/16/99 08:52 PM
To: Sara Shackleton/HOU/ECT
cc: Matthias Lee/SIN/ECT, Angeline Poon/SIN/ECT 
Subject: Proposed Enron/Petron ISDA documentation

Hi Sara,

How are things with you, m'dear?  Have you any exotic destinations planned 
for this year's vacation?

Anyway - I'm planning to go on vacation with my family (yah - it's weird to 
say ""family"" now!)  to Perth from Thursday 23 September through to Saturday 3 
October and was wondering whether you could help 'babysit' the Petron 
matter.  Janice had mentioned that you'd done some due diligence on ISDA in 
the Philippines a year or so ago so I thought that you would probably be the 
most appropriate person to look after this matter in my absence.  Matt, who 
is a new attorney who joined us in the Singapore office last week, will also 
be keeping track of this file but he hasn't been fully 'Enronized' by Tana as 
yet (tho' he will be so before Thanksgiving as he'll be headed to Houston 
next month for a month's stint there) so I thought it best if you could be 
the main contact person for Petron as well as for our business folks during 
that week that I'm not around.  I really hope that you don't mind.

Assuming that you're OK with this, I would like to give your name and contact 
details to the Enron AP/A/CHI biz folks who are handling this - Manuel 
Gallego in the Philippines, Victor Santos who is presently relocating to 
Singapore and David Terlip to whom they report.  The traders in the Singapore 
office, John Chismar and Eng Wang Moi , will be providing the pricing.  Matt 
and my assistant, Angeline, will get hold of you should they hear from Petron 
during that week.  The plan is that Petron is interested in entering into 
some crack spread swaps with us.  So far, Citibank and Chase have signed up 
ISDAs with Petron.

In the meantime, I'll have Angeline fax to you copies of all the 
correspondence which I've had had with our Filipino counsel QTE to-date so 
that you'll get a good idea of what the regulatory and legal environment's 
like now in the Philippines. [Angeline - can you please do that today.  
Sara's fax no. is Houston Legal's fax no.]

So far, QTE has reviewed our draft ISDA Schedule and Credit Support Annex and 
I sent it across to Petron's inhouse counsel on 8 September (please see 
attached) and I'm now waiting for their written comments on those drafts.  

Please let me know whether you'll be able to look after this matter for me.  
Looking forward to hearing from you.

Thanks a mill,
Anita

 
"
765,"Your switchboard does not answer and I'd like to speak with you.  Please call 
me at 713/853-5620.

We'll e-mail two identical Schedules to you in word.  Enron Capital & Trade 
Resources entered into an ISDA with Barclays in 1995 and that Schedule was 
virtually identical to the one we're sending.  We therefore do not expect 
there to be many issues.  The banks should serve as Calculation Agents and 
confirming agents so we will look to them for the confirmations.  Look 
forward to finalizing these documents with you.  Thanks.  Sara"
766,"This was received Friday evening.  Clint has not seen but we have been 
discussing this morning.  Sara
"
767,"Notice No. 01-46
February 1, 2001



TO:  NYMEX DIVISION MEMBERS

FROM: Patrick F. Conroy, Senior Vice President

SUBJECT: TERMINATION OF MEMBERS RETENTION AND RETIREMENT PLAN

The remaining assets under the MRRP are being distributed to the participants 
with Continuous Service between 10 and 14 years under the Plan. Under the 
terms of the Plan, participants with more than 15 years of Continuous Service 
are entitled to receive a payout equal to the net present value of their 
calculated benefit, to the extent of assets held in trust.  Any remaining 
assets are to be distributed to the participants with Continuous Service 
between 10 and 14 years. In earlier notices, we estimated that there would be 
sufficient assets to pay approximately 26% of the partial benefits otherwise 
calculable.  However, after the final reconciliation of the census 
information used to calculate the original estimates, the liability 
associated with the fully vested participants increased substantially. The 
final calculations indicate that the remaining assets available to the 
participants with Continuous Services between 10 and 14 years will represent 
14% of the otherwise calcu!
la!
ted benefits.  (In dollar terms, the liability to the fully-vested 
beneficiaries had increased by approximately $1.4 million.)

In earlier notices we cautioned that the estimated benefits were subject to 
change based upon corrections to the participant database statistics. During 
the review process there were substantial corrections required.  A detailed 
explanation of the corrected liability amounts will be presented to the Board.

If anyone would like to discuss their situation with me personally, I can be 
reached at ext. 8-2285.



__________________________________________________
Please click on the link below to indicate you have received this
email.

"
768,"Here you go!!

Samantha M. Boyd
Sr. Legal Specialist
Enron North America, Corp.
1400 Smith, EB3802A
Houston, TX  77002
Phone:  (713) 853-9188
Fax:  (713) 646-3490
"
769,"BUSINESS HIGHLIGHTS

Industrial Markets
Enron Industrial Markets announced Tuesday, January 30, 2001, that it has=
=20
signed a definitive agreement with Daishowa North America Corporation to=20
purchase Daishowa Forest Products Ltd., a holding company for its Quebec=20
City, Canada newsprint mill and related assets.

West Power Origination
ENA West Power commenced construction on its 225MW Fountain Valley Power=20
Project.  The project, located in Colorado Springs, has an 11-year fixed=20
price PPA with Public Service of Colorado and is being funded off-balance=
=20
sheet in the Turbopark funding vehicle.   The west power origination team=
=20
anticipates closing the sale of the project to a third party in the second=
=20
quarter.

Lumber Origination and Trading
From an origination standpoint, the group has executed a number of long-ter=
m=20
financial and physical transactions since March 2000.  The lumber group has=
=20
grown to 10 people including 3 physical/cash lumber traders with a combined=
=20
total of 50 years industry experience.  Currently they are trading 1500-200=
0=20
transactions per month.  Additional cash traders by Q2 will substantially=
=20
enhance the cash desk.  Financial trading activities include both derivativ=
e=20
transactions and a substantial position in the futures market.  Increased=
=20
liquidity in both financial and physical trading will lead to more structur=
ed=20
transactions.

Competitive Analysis and Business Controls
Enron America's eSource, Enron's premier corporate-wide research group,=20
launched their new intranet product, eSearch, on December 8, 2000.  In that=
=20
time, there have been over 108,000 hits on the eSearch site. eSource's=20
researchers have assisted hundreds of employees across business units with =
a=20
wide variety of projects.  We have provided our customers with information=
=20
essential to entering a new market: industry analysis and overviews, and=20
insight into the people running a company and their policies.  We do whatev=
er=20
it takes to help our customer gain a competitive advantage.

eSource is promoting various research databases by featuring training=20
sessions and vendor presentations. We are currently working with additional=
=20
vendors to bring Enron employees customized sites and additional resources.=
 =20

Employees can use the web site (http://esource.enron.com) to conduct their=
=20
own research or as a vehicle to submit research requests.  eSource's=20
researchers and industry specialists are available to all Enron business=20
units to provide timely and cost-efficient research, to work with individua=
ls=20
or groups to fulfill one time research requests, or to design ongoing,=20
customized monitoring projects or news updates.

Principal Investments
The Principal Investments Group completed two investments totaling $14.6=20
million in the fourth quarter of 2000 in the following companies:

Tridium, Inc.: a framework, software and services company whose main produc=
t=20
is used in the building automation, industrial automation and energy=20
management markets.  Enron Energy Services is an important customer and use=
s=20
Tridium's Niagara Framework(TM) to remotely monitor and control the energy=
=20
infrastructure at over 10,000 client sites. =20

iMedeon, Inc.: a leading provider of web-based workforce commerce solutions=
=20
designed to enable and optimize mobile workforce operations, and to make=20
customer service a competitive advantage.  The company's product line is us=
ed=20
by a wide range of companies engaged in the utility sector, mobile=20
maintenance and repair function, as well as by companies employing large=20
field sales forces.

In December 2000, the Principal Investments Group completed the sale of its=
=20
minority equity investment.   Power Systems Manufacturing LLC, a Boca Raton=
,=20
FL-based company, offers a wide array of design, engineering, manufacturing=
=20
and field support services, as well as innovative nozzle, combustion and=20
airfoil technology to owners of industrial gas turbines.  Shareholders of=
=20
Power Systems Mfg, LLC agreed to sell a majority equity interest in the=20
company to Calpine Corporation.

EGM ORGANIZATIONAL ANNOUNCEMENT
Crude and Products
This group is being re-organized into product lines in order to better focu=
s=20
and maximize coverage and increase our market-making abilities.  The=20
following individuals leading these groups report directly to John Nowlan.

Global Crude Oil
Don Schroeder and Bill White will manage our global crude oil books.=20
Distillate
Chris Mahoney will have responsibility of all distillate positions..
Global Fuel Oil
Niamh Clarke will expand her role managing our global fuel oil and resid=20
positions
Global Gasoline and Components
Jim Goughary will assume responsibility for our global gasoline and=20
components business.=20
Global LPG
Erik Hansen and Adam Gross will be responsible for the development and=20
execution of our global LPG trading and strategy. =20
Petrochemical and Plastics
Stuart Bland and Douglas Friedman will be responsible for the continued=20
development and growth of our petrochemical and plastics business.=20
Fuel Management
Doug Leach will continue in his role developing our fuel management busines=
s=20
as well as other long-term structural transactions.=20
Global Origination
Randy Maffett has joined the group to lead, develop and grow all global=20
origination activities for the group.
Enron Freight
This new group under the leadership of Dan Reck is developing a business in=
=20
the inter-modal transportation area in the United States.  Shawn Cumberland=
=20
has joined this group to lead and expand the origination opportunities in=
=20
this business.
Global Risk Management
Jere Overdyke has elected to leave Enron after almost 10 years of service. =
=20
Per Sekse will take over the leadership of this very exciting and growing=
=20
business.=20

EGM looks forward to this year and feels the above changes will provide the=
=20
focus and momentum we need to deliver a record performance in 2001.  Please=
=20
congratulate everyone on their new assignments.


NUGGETS & NOTES

=01&...mark to market and off balance sheet - you're good to go.=018 - R. C=
ris=20
Sherman, Vice President ENA Transaction Support

""PRC, Bonus, Merits, Project Crane, EIM Europe - Any thing else""?!?!?!? =01=
)=20
Fran Mayes- Manager, Human Resources - EIM


WELCOME
New Hires
EGM =01) Chris Mulcahy/Manager-Financial Operations, Herbert Goodwin/Sr.=20
Specialist, Stacy Patton/Analyst

Vera Ilyina , Staff/Global Products Risk Group-EGM.  Vera is from Moscow,=
=20
Russia, and is a 2000 Olympic Diving Champion for the Russian Olympic team.=
 =20
She is also a 1995 and 2000 World Cup Gold Medallist.


LEGAL STUFF

The information contained in this newsletter is confidential and proprietar=
y=20
to Enron Corp. and its subsidiaries.  It is intended for internal use only=
=20
and should not be disclosed."
